review,rating,sentiment,split
"Martin Sheen, Michelle Phillips, Stuart Margolin and the late Vic Morrow are the human stars of this movie about a young man looking for answers about his brother's death. Mr. Sheen, Mr. Margolin and Mr. Morrow all turn in first rate performances in their respective roles; Ms. Phillips has the slightly less than enviable task of trying to spice up a made-for-TV movie (twenty-five years ago), by supplying the ""sex interest"" in an otherwise sexless film. The real star, however, is the ""California Kid""; a 1934 Ford coupe, borrowed from ""Jake"" Jacobs, put before a camera and given a workout that'll leave the viewer panting, gasping and holding the edge of the seat with breathless anticipation.<br /><br />The action scenes are spectacular, (although some of the dialog is a bit lame) making for a fine evening's diversion. This is how all ""car movies"" should be made.<br /><br />Try to catch this one on the late movie channel; it's well worth the missed sleep.",9,1,train
"I also viewed this film at the Santa Barbara Film Festival. It was an excellent film about adult family relationships. Paul Reiser wrote the film and included some similarities to his family. It was funny, warm, poignant, and moving, as well as entertaining. A film like this would do very well with the word of mouth reviews. I would definitely tell my friends and family to see this film. Let's only hope they'll have the chance. I would rate this film as one of the best movies I've seen in a year. It contains no violence, action scenes, murders, sex, so evidently distributors question whether or not to pick it up. Believe me, there are people out there who would love to go see a movie like this that has redeeming value, instead of the many typical big box office blockbusters we are usually given.",10,1,train
"gone in 60 sec. where do i began, it keeps you in the movie with some good action and some cool cars. people say its not a good movie i disagree sure it has some cheesy parts but what action movie doesn't. i gave it an 8 out of 10 cause of the action and the comic relief if you like the Rock or Face Off than this movie is right up your alley cage dose a good job along with one of the most under rated actors in my mind Del-Roy Lindo. i think sometimes people look to far into movies some times you need to sit back enjoy the movie and after words ask yourself did they achieve what they where showing. meaning if they where going for action was it action pact. if they where trying to make a movie to change how movies are made and trying to win every award out their well did they? i think they made the action movie they set out to make, give it a chance and you wont be sorry.",8,1,train
"and laugh out loud funny in many scenes.<br /><br />The movie's basic plot is well chronicled, a story of opposites trying to find a way to survive each other in close proximity.<br /><br />This is unquestionably Lemmon and Matheau's best film as co-stars, and the interaction between the sloppy Oscar and the OCD Felix are classic.<br /><br />The scene where Oscar lines up a double date, leaves the room briefly, and comes back to find Felix and the two girls all crying is pricelessly funny.<br /><br />For any fan of intelligent comedies, The Odd Couple is a ""go out of your way to see it"" film.",9,1,train
"The Woman In Black was a British made for TV movie which was first broadcast on the BBC on Christmave Eve of '89, and again in '92. I believe it made a round on American TV on A&E. It was released on VHS in Britain in the early 90's but went out of print. A U.S. company released it on DVD later, but that version also sold out. According to the website of the author of the book, the rights to the movie are now owned by someone else and that it won't be released again, and that there are unofficial bootlegs being sold on ebay.<br /><br />I first heard about this movie just recently on a message board and had to check it out. I found a copy on ebay for about 28 bucks. It's certain to be a counterfeit from a seller in the far east, even though the DVD says, ""made in Canada,"" ha ha. But it's a good copy, and you can't really fault the bootleg labels for releasing stuff that is rare, out of print, and lost in legal disputes.<br /><br />I love the movie. It's a period piece set in the 1920's, with all the very authentic and quaint British settings of that time. The Woman In Black is very atmospheric and dark. For the most part, the movie is very low-key, but effective and scary. There is no self indulgent gore, violence or much at all in special effects, but The Woman In Black is still able to create absolutely chilling moments. It's a chilling classic styled ghost movie. The movie itself looks like it could have been made in the 1930's except for the color. Without all the flash of all the modern horror movies, I'm afraid this film will always just be a lost gem. For me, it places itself as one of my all time favorites.",10,1,train
"WOW, finally Jim Carrey has returned from the died. This movie had me laughing and crying. It also sends a message that we should all know and learn from. Jeniffer Aniston was great, she will finally have a hit movie under her belt. If you liked liar liar you will love this movie. I give it 9/10.",10,1,train
"When I found this film in my local videostore I expected it to be another cheesy American vampire film in the same vein of ""The Lost Boys""(1987).To my surprise ""To Die for"" is a really good movie.It's a little bit corny at times,but still there are enough stylish set-pieces and surprises to satisfy vampire enthusiasts.This is a perfect mix of romance and horror and it's surprisingly gory at times.Highly recommended.",8,1,train
"What can I say that hasn't been said about ""The Haunting""? It has everything that would make a great picture. Wonderful sets, moody music, and sound design to die for were all in place. The screenplay, though, sometimes boggles the mind in such a weird, surrealistic way. The entire team must have forgotten to read it through, maybe because they were too busy creating cg effects and building gothic sets to notice how weak the plot was. Each member of the cast gives a worthy performance, although with little conviction to the material at hand. Lili Taylor has the most to do while the others mostly react to her. But that's about it. All I can say is that it was a slightly enjoyable two hours, but you will definitely want more. A lot more.",8,1,train
"This film plays in the 60s and is about an Italian family: Romano, his wife Rosa and their two children Gigi and Giancarlo emigrate from Solino in Italy to Duisburg in the Ruhr area. I like this film, because I think it is quite realistic: it shows problems which many foreign families have when they come to another country: they have to get used to a new culture, a new environment and this can be difficult: especially if you don't know the language.... It is difficult for the family but they find a way: they open a restaurant which offers typical Italian food, and it is named ""Solino"", like their hometown. The film also shows different conflicts - Gigi and Giancarlo fall in love with the same girl, and although Rosa has to work very hard, Romano refuses to pay money to engage more workers, etc. etc. But stop, I don't want to tell you how it goes on. You should watch the film yourself, it's a nice one - I have also made a Referat about it and examined scenes which show different cultural attitudes. And there are a few...",9,1,train
"Shirley MacLaine in another tailor-made role. As the aunt to a single mom in a 1962 working-class Chicago neighborhood, the veteran character actress gets another work-out as a gutsy woman who won't let any set-backs defeat her spirit of success. The children, a pre-teen boy and girl, are drawn to their spirited Aunt Zoe, although the many magic tricks and practical jokes learned from her, and applied at all the wrong opportunities eventually get them expelled from school.<br /><br />The plot is cleverly enveloped in the Cuban Missile Crisis, with all of the social implications. Men building bomb shelters, people watching news programs on what seemed to be the only TV set, at a diner, and a general mist of uneasiness and fear in the air. When a ""harmless"" miracle is blown out of proportions, the climactic conclusion nonetheless makes the viewer feel good. Yes, Virginia, the sun will come up tomorrow! Clearly a small-budget production, this is still a sweet little film, filled with the magic that Sunday Matinees were made of. With a few choice ""Oldies"" thrown into an effective Sound Track, the whole family is sure to enjoy this one.****",8,1,train
"If you've ever seen the trailer for the film ""The Recruit"" with Colin Farrell and Al Pacino, you'll never have to see that film. Sadly, Renaissance has had similarly revelatory trailer makers.<br /><br />The story of Renaissance is about a detective investigating the kidnapping of a young woman and medical researcher. The setting is a futuristic Paris, and science fiction elements feature throughout. The special thing about Renaissance, though, is its visual style, and not its story. Renaissance is 3D computer animation, like Final Fantasy, but highly stylised into black and white with ultra sharp contrasts. The result looks stunning (although the problems of 3D animation of human beings are still noticeable from time to tome: slightly robotic movements, slightly wooden facial acting, etc) As a highly stylised, beautiful film noir, Renaissance succeeds at stunning the audience, especially visually. The story and writing, though, are not quite at the same level of quality as the visuals. It's not a bad story (and presumably, if you haven't seen the trailer, it's a lot more exciting than it was for me). But it is a story that isn't highly original, and verges on the corny. A few lines of dialogue were painfully corny, making the writing sound like a beginner's first efforts.<br /><br />I will definitely recommend Renaissance to friends. It's unlike anything I've seen before, visually, and I believe its originality alone makes it a worthwhile experience. It is also a watchable story, even if it isn't perfect.",7,1,train
"I picked this up in the 'Danger After Dark' box set, and watched it solely because of my interest in the performance of Hyde and Gackt. I expected a corny horror film that was a huge gore-fest and with very bad dialogue. Which is exactly what it would have been if it had been made in America. Instead I found myself intrigued by the good development of the characters, and the way that Sho (Gackt) develops through the movie as a person. The acting skills of both stars was surprisingly good, considering they aren't professional actors, and the director did a marvelous job with it all, setting it in the future minus the flying cars and holographic billboards.<br /><br />On a side note, Taro Yamamoto's performance was very surprising. The only other film I've seen him in is Battle Royale, where he plays Shogo Kawada, and in this film he seems to be the exact opposite of Shogo. Toshi is bright, exuberant and hyper, serving as a sort of comic relief with his antics. Shogo was the big tough guy on the island who killed without thinking anything of it. So, watch out for his performance, if you're familiar with Battle Royale, you'll be very surprised by him.<br /><br />But don't be thrown off by the summary on the back of the box, because this isn't really a vampire movie. It's just a movie with a vampire in it. That Hyde's character is a vampire is almost a background fact with what's really going on in the foreground, and you guys will love the last scene. It's a really moving picture at some points, the photography is really well done. It's definitely something to pick up the next time you're at Blockbuster.",7,1,train
"Who knew they could be so funny?? Christopher Meloni and Janel Moloney are known more for their outstanding work in some of television's hottest dramas. (""Law & Order: SVU"" and ""The West Wing"") Put them together on the big screen and what you get is an engaging romantic comedy with plenty of laughs.<br /><br />The actors develop the story's ongoing relationship with impressive skill, leaving the audience bound to fall in love with Barry Singer (Meloni), despite the fact he's a standup comic who also happens to be a mean-spirited, sexist jerk.<br /><br />You'll be rooting for him even as he takes all his insecurities with the opposite sex and chases Thea (Moloney) halfway around the country in hopes of winning her heart. They have so little in common...but when Barry finally opens his heart, you'll wonder why Thea keeps running away.<br /><br />The Souler Opposite is a wonderful movie with an incredible cast and a gifted writer. Well worth your time.<br /><br />",9,1,train
"At the point in time that The Lady from Shanghai was being made, the marriage of Orson Welles and Rita Hayworth was disintegrating. The film was as much an effort by Welles to rekindle the old flames as it was to make a classic noir. Not received well at the time, The Lady from Shanghai has gotten more and more critical acclaim as years pass. Gotten better with age so to speak.<br /><br />Welles is Irish seaman Michael O'Hara who on a fateful night rescues the beautiful Rita Hayworth from three muggers in Central Park. Sparks do fly, but then comes the rub, turns out the lady is married to crippled, but brilliant criminal attorney Everett Sloane. Nevertheless Sloane takes an apparent liking to Welles and hires him to skipper his yacht.<br /><br />So far this film is starting to sound a lot like Gilda. If Orson had seen Gilda and was not at this point thinking with his male member, he would have skedaddled back to the seaman's hiring hall in Lower Manhattan. Instead he gets himself involved in a lovely web or intrigue and finds himself pegged for two murders and Sloane as his eminent counsel.<br /><br />Welles for whatever reason decided that his wife would be a blond in this film. Supposedly Harry Cohn hit the roof as Rita was internationally known for her coppery red hair. This may have soured him on the picture as he joined the legion of studio bosses who saw Welles's vision of independent film making a threat to their power.<br /><br />Stage actor Glenn Anders plays Sloane's partner Grisby who is one slimy dude, he winds up a corpse. The other corpse to be here is Ted DeCorsia, a bottom feeding private detective who tries to go in business for himself.<br /><br />It's a good noir thriller, showing Rita at her glamorous best even if she was a blond here. The final shoot out in the hall of mirrors is beautifully staged, but I wouldn't recommend seeing it if one is on any controlled substance.",8,1,train
"In the tradition of G-Men, The House On 92nd Street, The Street With No Name, now comes The FBI Story one of those carefully supervised films that showed the Federal Bureau of Investigation in the best possible light. While it's 48 year director J. Edgar Hoover was alive, it would be showed in no other kind of light.<br /><br />The book by Don Whitehead that this film is based on is a straight forward history of the bureau from it's founding in 1907 until roughly the time the film The FBI Story came out. It's important sometimes to remember there WAS an FBI before J. Edgar Hoover headed it. Some of that time is covered in the film as well.<br /><br />But Warner Brothers was not making a documentary so to give the FBI flesh and blood the fictional character of John 'Chip' Hardesty was created. Hardesty as played by James Stewart is a career FBI man who graduated law school and rather than go in practice took a job with the bureau in the early twenties.<br /><br />In real life the Bureau was headed by William J. Burns of the Burns Private Detective Agency. It was in fact a grossly political operation then as is showed in the film. Burns was on the periphery of the scandals of the Harding administration. When Hoover was appointed in 1924 to bring professional law enforcement techniques and rigorous standards of competence in, he did just that. <br /><br />Through the Hardesty family which is Stewart and wife Vera Miles we see the history of the FBI unfold. In addition we see a lot of their personal family history which is completely integrated into the FBI's story itself. Stewart and Miles are most assuredly an all American couple. We follow the FBI through some of the cases Stewart is involved with, arresting Ku Klux Klan members, a plot to murder oil rich Indians, bringing down the notorious criminals of the thirties, their involvement with apprehending Nazi sympathizers in World War II and against Communist espionage in the Cold War.<br /><br />There is a kind of prologue portion where Stewart tells a class at the FBI Academy before going into the history of the bureau as it intertwines with his own. That involves a bomb placed on an airline by a son who purchased a lot of life insurance on his mother before the flight. Nick Adams will give you the creeps as the perpetrator and the story is sadly relevant today.<br /><br />Of course if The FBI Story were written and produced today it would reflect something different and not so all American. Still the FBI does have a story to tell and it is by no means a negative one.<br /><br />The FBI Story is not one of Jimmy Stewart's best films, but it's the first one I ever saw with my favorite actor in it so it has a special fondness for me. If the whole FBI were made up Jimmy Stewarts, I'd feel a lot better about it. There's also a good performance by Murray Hamilton as his friend and fellow agent who is killed in a shootout with Baby Face Nelson.<br /><br />Vera Miles didn't just marry Stewart, she in fact married the FBI as the film demonstrates. It's dated mostly, but still has a good and interesting story to tell.",7,1,train
"If you've seen this movie, you've been to Puerto Rico. I've lived in Puerto Rico all my life, and have to shamefully admit that we (PR) are living a real chaos right now, drugs being the main reason for the shootings and killings we have almost every day. These people will shoot anyone, anytime and anywhere, and many innocent lives have been lost because of this. We don't feel safe anymore, and in addition to this, our so-called ""justice"" is no longer moved by truth and rightness, but by money, influence and power. ""Ladrones y Mentirosos"" is based on real, deplorable facts, and truly portrays Puerto Rico's three main problems: the drug-related killings, money and power manipulating our courtrooms, and innocent people and children being corrupted and even dying because of this. Ricardo and his wife Poli, with their true-to-life plot and their award winning direction(**), were brave enough to present all this as bad as it is: Puerto Rico is a beautiful and friendly country, living a nightmare that doesn't seem to end !!! ** They recently won the ""Copper Wing Award"" for Best Director in the World Cinema Competition at the 2006 Phoenix Film Festival.",10,1,train
"It's very very funny. You know, just like a comedy is supposed to be. It also looks very very good, like a Hollywood Spectacular should. So, what more do you want? Howz about a very VERY good Sally Fields. She is so much better here than in anything else I've ever seen her in, and she looks so damn good. This movie is all you need to understand why she's a Star. Those eyes! Like a silent movie star, but better. In fact, everyone's eyes are so good. I used to pretend to be a bad TV soap actor with my girlfriend. We'd do that thing where you look real fast from one eye to the other of your partner. They don't do that at all in Soap Dish. Great. The Eyes Have It! (sorry) <br /><br />There's so many terrific performances, its fun just waiting for each of them to reappear. There's a whole workshop going on with Kevin Kline on how to Overact very very subtly. Got that? Yeah, he's damn good. So is Robert Downey, Jr. who has since made sumthin of a career of playing the Slick, Slimy Executive. Cathy Moriarity, while not the most gifted actress, is so charismatic and riveting, especially when she's angry. And even Whoopi Goldberg is decent, her natural timing giving here somewhat flat delivery a little Zing. OK, no Whoopi Bashing, I hear ya.<br /><br />And then, there's the Hair. Soap Dish was made at the end of the BIG Hair Eighties, so the ridiculous doos are like a great character in themselves. They get bigger and sillier, just like your's did. Yeah, we got pictures.<br /><br />Soap Dish is better than I thought it'd be, better that I wanted it to be. I'm sick of Movies that tell me I'm supposed to care about shallow, self centered, semi-talented egomaniacs, ie. TV Soap Actors. Soap Dish seems happy just to have me laugh at 'em. Thank You.",8,1,train
"this movie I saw some 10 years ago (maybe more), I took it in a rental and never found it to buy even in French sites. The end is very surprising and intelligent. I would like very much to watch it again because I think it's as surpring as the Sixth Sense althogh a completely different kind of movie.",10,1,train
"I remember seeing this film when it first came out in 1982 & loved it then. About 4 years later I had the privilege of seeing Luciano Pavarotti sing at the Metropolitan Opera house in New York (in Tosca) so seeing the ending of this film reminds me very much of that great night. What's not to like about this film? The music is brilliant and Pavarotti (Fini) was at his best and still looked great. The story is actually very funny in parts & the 'food fight' scene is still one of the funniest I have ever seen. The hot air balloon flight over the Napa valley was beautiful & so was the song he sang ""If we were in love"" (one of the few times Pavarotti sang in English). And hearing the duet of Santa Lucia gorgeous. Get real folks, this was a film about an opera singer called Georgio Fini who just happened to be played by Pavarotti. Kathryn Harrold & Eddie Albert were excellent in their supporting roles.<br /><br />I am VERY glad that I still have this almost worn out VHS tape of this movie but I would love this to be released on DVD especially now that Pavarotti is no longer with us because I think this includes the best performance of Nessun Dorma sung by him still on film today!",10,1,train
"There aren't many overcoming-the-odds stories quite like that of Christy Brown. Born with cerebral palsy in 1930s Dublin, his parents thought his handicap was mental as well as physical. Though eventually properly diagnosed, Brown, in a lower working-class family with nearly 20 children, had to push himself just to be appreciated by his family. Through the use of his only fully-functioning limb, his left leg, he taught himself to write and paint, both skills he developed expertly. <br /><br />But what makes the film version of Brown's autobiography ""My Left Foot"" such a great retelling is its humility. Both director/writer Jim Sheridan and star Daniel Day-Lewis have managed to tell this story in a way that doesn't scream for attention and resort to melodrama. Cheesy struggles and scenes of frustration as well as glorious moments of minute victory are easy pitfalls of a story so miraculous, yet ""My Left Foot"" stays real and intrinsically inspired.<br /><br />Day-Lewis is the easiest to highlight. Playing anyone with such serious physical impairments has to be a demanding task. Not only does Day-Lewis give us a very complete picture of Christy, but he also manages to chronicle the growth, improvement and inner change of the character in different stages of his life. He plays Christy at 17 when he had limited language capability and was emotionally volatile just as crisply as he does the intellectually learned Christy who struggles to cope with why he can't find non-platonic love. The latter theme is the film's strongest and it would've been nice for Sheridan and co-adapter Shane Connaughton to really flesh that out. Regardless, Day-Lewis gets us to understand and sympathize with all those elements, giving a performance that's so believable you often don't have time to think ""wow, he's such a great actor."" Those are the most commendable performances.<br /><br />Equally important but through more subtle means is Sheridan's work on the film. This story is about day-to-day life and struggles. Although Christy has such a unique set of circumstances hampering his life, his struggles are not unlike our own and Sheridan grasps that concept completely. Christy struggles with love, parental attention, questions of self- worth and capability. His struggles are just more physically manifested (literally and figuratively) than ours. <br /><br />Sheridan gives us moments that capture the spirit of the large Brown family and Christy's unique place in it. The drama evolves naturally when tensions are highest and the humor comes in much the same way. The dinner scene when Christy learns that his doctor/teacher -- the woman he loves -- is going to marry his brother Peter is the film's finest example of both Day-Lewis and Sheridan's efforts. It's built up to so well by Sheridan that it comes out when we're ready and Day-Lewis takes us from there with his stunning work.<br /><br />The other strong component of the film is Brenda Fricker as Mrs. Brown. I did not know she'd won the Oscar, but there was something about her performances as Christy's loving and wise mother that just screamed Oscar-worthy. Her love for Christy and constant fighting for him just seems so convincing and heartfelt and she earns a lot of sympathy given her situation.<br /><br />The emotional punch of the film given the story is surprisingly minimal. Perhaps that was part of the sacrifice of trying to create a film that feels organically human. The two should be reconcilable, but I imagine it's challenging to tell a story that feels true-to-life and one that provides enough dramatic moments to take our emotions on a roller coaster. The choice to downplay the latter was definitely the wise one for ""My Left Foot."" Brown's circumstances speak for themselves -- they don't need to be squeezed for weightier dramatic impact.<br /><br />~Steven C<br /><br />Visit my site moviemusereviews.com for more",8,1,train
"Let me start by saying that ""War, Inc"" is not everyone's cup of tea. It is, however, very enjoyable (and gets you thinking - ""Oh, crap""). The comedy involved the film isn't obvious at all - it's quite subtle (Tamerlane tanks, dry-cleaning service etc), and it changes with the twists & turns in the plot.<br /><br />I may be the only one, but I won't compare this with ""Grosse Point Blank"", because, it's different. John Cusack - I wouldn't say he was ""amazing"" or ""brilliant"" - but he was good. On the other hand, his sister (Joan Cusack) was incredible in her delivery of lines & comedic timing - even though she was hardly in the film (I'd say the same about Ben Kingsley).<br /><br />Marisa Tomei plays a convincing reporter, and manages to pull it off. Hilary Duff is very commendable for her role as central Asian pop star Yonica Babyyeah. Duff's development as an actress is very noticeable in the film, and she does a very good job (even though her accent is a tad unreal).<br /><br />Overall, the film is what I would call ""entertaining"". It doesn't have a particular storyline, and it's quite silly at times, but it does have a subtle message. I'd say it's worth a watch.",10,1,train
"""CASOMAI"" was the last movie I've seen before getting married, just last year. <br /><br />It was also the first movie I've searched for, after I was married, because we promised to offer a copy to our priest.<br /><br />Sometimes, reality is not that apart from fiction. To all those who wrote that priests like ""Don Camillo"" don't exist in real life, I would recommend them to visit my Priest Pe. Nuno Westwood, in Estoril, Portugal :-)<br /><br />To all others, I would only recommend them to see this movie, before and after the ""I do!"" day :-)<br /><br />Rodrigo Ribeiro Portugal",10,1,train
"WHERE THE SIDEWALK ENDS deserves to be a better known film directed by Otto Preminger, the man who gave the world LAURA. And this time, he's got the same co-stars: DANA ANDREWS and GENE TIERNEY. It must be said that Tierney here is under-used in what amounts to more of a supporting role while the spotlight goes to Andrews.<br /><br />He plays a tough, hardened cop used to dealing with a bunch of thugs in too vigorous a way until one night he accidentally kills a man in the process of arresting him. When suspicion falls on a cab driver (TOM TULLY), he goes along with the investigation into the murder but starts to feel guilt because he's in love with the cabbie's daughter (GENE TIERNEY). Tierney, by the way, looks a little too elegant for the girl she's playing here and doesn't seem to fit into the squalid background elements of the story.<br /><br />The story takes a grim turn as the investigation goes deeper and it's discovered that the murdered man had a silver plate in his head from his service as a war hero. By the end, it turns into a morality tale with Andrews developing a conscience over his crime.<br /><br />It's fascinating as film noir with capable performances from a strong supporting cast. A good entry in the field of noir, forcefully directed by Preminger and nicely played by Andrews and Tierney, despite the slight miscasting of her character.",7,1,train
"Life Pod is one of those movies that you just watch and try not to analyze too hard. The acting is rather amateurish, at best. The special effects are obviously low budget, but not too bad. The story line is rather stock, but with an interesting twist. Computer run amok, but not exactly a computer and the running amok is very understandable when the truth is revealed. Still the movie has its moments and is quite watchable. For me, at least part of the allure of this movie is the prominent role of Kristine DeBell. She may not be the greatest actress in the world, but having been a former playmate of the month, she is cute enough. In all Life Pod is much like other low-budget Sci-Fi movies of the 1980s and somewhat predictable.<br /><br />The White Star Lines bit is cute, if completely inaccurate. The last of the White Star Lines Company stock was purchased by the Cunard Lines 1947 and the last ship to sail under the White Star colors was the Britannic (not the sister of Titanic) which was sold for scrap in 1960.",7,1,train
"This film takes you on one family's impossible journey, and makes you feel every step of their odyssey. Beautifully acted and photographed, heartbreakingly real. Its last line, with its wistful hope, is one of the more powerful in memory.",9,1,train
"This documentary follows the lives of Big and Little Edie Beale, a mother and daughter, who lived as recluses in their family mansion in East Hampton, NY from the mid-50s through the late 70s. By the time the filmmakers find them, the mansion is falling apart, and the women, one 78 and the other 56, share a squalid room. The older Edie Beale is the aunt of Jackie Kennedy Onassis and the younger is her first cousin. The women were originally going to be evicted from the house due to its decrepit condition, but Jackie sent them money for repairs so they could keep living there.<br /><br />At times this movie can seem exploitative, as neither woman seems in the best of mental health, but at other times, the movie is hard to look away from. ""Little"" Edie blames her mother for her current state, and her mother fires back that Edie was never going to be the success she thought she was. ""Little"" Edie often seems trapped in the past, focused on choices she made decades ago, and loves showing off pictures from her youth, where she clearly was a beautiful debutante. Her mother seems more resigned to her fate, to live out the rest of her life in terrible conditions. There are definite hints of the glamorous life both women once lead, from the pictures that show a happy family, to the grand portrait of the older Edie next to her bed. From what we see of the house, most of the rooms in it are empty, the walls are cracking and falling apart, and ""Little"" Edie leaves food in the attic for the racoons to feast on. And of course there are numerous cats running around.<br /><br />At its heart, this documentary is incredibly sad. While neither woman seems particularly depressed by their lot in life, the squalor they live in is utterly awful. It's not particularly clear if there is even running water in the house, and you get the impression that they have essentially been abandoned by their family.<br /><br />However, as a documentary, the film is a wonder to behold, and is highly recommended.",9,1,train
"On an overnight flight from Los Angeles to Miami, Lisa Reisert (Rachel McAdams) meets a charming man who turns out to be a hired killer who demands her help killing a businessman or else her own father will die.<br /><br />Red Eye is a terrific thriller that keeps the audience on the edge of their seats. The premise is similar to Cellular and Phone Booth but Red Eye is better than both of those films. Almost everything about Red Eye is above average including the suspense, the acting and the direction. Most of the film does take place on a plane but that doesn't slow down the movie. The film is very fast pace and exciting with no slow or boring spots. Wes Craven does a really good job behind the camera. Instead of focusing on the thrills, he focuses on the story and the characters. The movie does have its share of suspenseful moments but that's not what the film is really about. I also like the way Wes Craven focuses on the other passengers and the small details that become important later on. Red Eye really shows his skills at storytelling.<br /><br />Red Eye also works well because of its young and talented cast. Rachel McAdams gives a very engaging performance and her character is hard to hate. You may even end up cheering for her out loud. Cillian Murphy gives a very creepy and effective performance as the villain. The way he acts charming at first but then turns psycho is especially impressive. The supporting actors are also pretty good which include Brain Cox and Jayma Mays.<br /><br />The movie is also very stylish and it has this overall creepy vibe to it. The setting works well since there is an obvious fear of isolation and no escape. Overall, the tone of the film is consistently creepy. The screenplay isn't as strong as everything else though. There are a few unrealistic moments that may distract the viewer. Most of them didn't bother me but there were of few that left me shaking my head. Also, the ending is disappointing. It isn't a bad ending just a very simple one and a different approach would have been better. Since the movie focuses on the characters, there is really no scream moments maybe just a few jumps. If you expect a horror movie then you will end up disappointed. In the end, Red Eye is an engaging thriller and it's one of the best movies of the summer. Rating 8/10",8,1,train
"Time paradoxes are the devil's snare for underemployed minds. They're fun to consider in a 'what if?' sort of way. Film makers and authors have dealt with this time and again in a host of films and television including 'Star Trek: First Contact', the 'Back to the Future' trilogy, 'Bill and Ted's Excellent Adventure', 'Groundhog Day' and the Stargate SG1 homage, 'Window of Opportunity'. Heinlein's 'All You Zombies' was written decades ago and yet it will still spin out people reading that short story for the first time.<br /><br />In the case of Terry Gilliam's excellent film, '12 Monkeys', it's hard to establish what may be continuity problems versus plot elements intended to make us re-think our conception of the film. Repeated viewings will drive us to different conclusions if we retain an open mind.<br /><br />Some, seeing the film for the first time, will regard Cole, played by Bruce Willis, as a schizophrenic. Most will see Cole as a man disturbed by what Adams describes as 'the continual wrenching of experience' visited upon him by time travel.<br /><br />Unlike other time travel stories, '12 Monkeys' is unclear as to whether future history can be changed by manipulating events in the past. Cole tells his psychiatrist, Railly (Madeleine Stowe), that time cannot be changed, but a phone call he makes from the airport is intercepted by scientists AFTER he has been sent back to 1996, in his own personal time-line.<br /><br />Even this could be construed as an event that had to happen in a single time-line universe, in order to ensure that the time-line is not altered...Cole has to die before the eyes of his younger self for fate to be realized. If that's the case, time is like a fluid, it always finds its own level or path, irrespective of the external forces working on it. It boggles the mind to dwell on this sort of thing too much.<br /><br />If you can change future events that then guide the actions of those with the power to send people back in time, as we see on board the plane at the end of the film, then that means the future CAN be changed by manipulating past events...or does it? The film has probably led to plenty of drunken brawls at bars frequented by physicists and mathematicians",10,1,train
"I would say for it's time, this movie was awesome...and yes if you have no desire to become a Christian, then why bother watching it. I saw this movie after I had already been saved and found it to be very moving. I see now they have taken these movies to another level and have created the Left Behind series...they run a close comparison and definitely are more modern to reach people. I think in order to actually judge this movie, you should see it,,,there are 3 or 4 of them in the series if I am not mistaken...don't use our comments to judge, see the movie for yourself!! God will bless you if that is why you are watching them.",10,1,train
"The third Muppet movie is perhaps the most relaxed and pleasing, with the gang taking their modest college musical to the bright (yet volatile) lights of Broadway filled with typically naïve optimism. Of course, their first attempt fails and Kermit (leader of the group and author of the show) blows his top; so, the others all go their separate ways so that he won't have to feel responsible for them. Kermit himself befriends a young wannabe fashion designer making ends meet by serving food at her father's diner (the old man, then, has a line in particularly tortuous non-sequiturs!). We get the usual cameo appearances by a variety of stars: Art Carney (as a producer), James Coco (as an overzealous dog owner), Dabney Coleman (as a confidence trickster), Elliott Gould (who was also in THE MUPPET MOVIE [1979]), Gregory Hines, Liza Minnelli (as herself  having her portrait at a classy restaurant replaced by Kermit's, sporting fake moustache, as an ostensibly celebrated entrepreneur in a ruse to attract publicity to the Muppets' show), Brooke Shields, and even director John Landis (in possibly the film's funniest scene as a Broadway producer before whom Kermit appears acting streetwise and chummy and hilariously donning shades and an Afro wig!). The other Muppets more or less go through their typical paces, with (regrettably) less space given to Gonzo this time around; while Miss Piggy is something of an acquired taste with me, the scenes in which the latter spies on what she takes to be Kermit's romance with the waitress  and especially her violent reaction to this  are undeniably funny. What disappoints, however, is the climactic show itself (after a fairly redundant midsection wherein Kermit gets amnesia and eventually picks up advertising on Madison Avenue) which, rather than the expected splashy routines, procures nothing more original than the wedding ceremony of Kermit and his eternal flame Miss Piggy!",7,1,train
"This movie is a perfect portrayal of The Nutcracker; the dancing is wonderful, the scenery in the background was excellent, and I LOVED THAT FLOATING BED.<br /><br />Oh, and the costumes... I particularly loved Marzipan's, the tutu was adorable. The special effects were very well done (e.g. the tree, the bed, etc.), and I quite enjoyed the rats. I love how they didn't make them scary, but cute and huggable. Except for the king, I suppose.<br /><br />If you're a thoroughly masculine person, you won't enjoy this, but this is a very good movie that's good for all ages - just not all levels of testosterone.<br /><br />But I have a few complaints.<br /><br />Firstly, why did they have to put the Sugar Plum Fairy's partner in those terrible tights? It would barely make a difference if he was butt naked! And secondly.. why on EARTH did they have to make Culkin's outfit PINK?",8,1,train
