review,rating,sentiment,split
"This movie frequently extrapolates quantum mechanics to justify nonsensical ideas, capped by such statements like ""we all create our own reality"".<br /><br />Sorry, folks, reality is what true for all of us, not just the credulous.<br /><br />The idea that ""anything's possible"" doesn't hold water on closer examination: if anything's possible, contrary things are thus possible and so nothing's possible. This leads to postmodernistic nonsense, which is nothing less than an attempt to denigrate established truths so that all ideas, well-founded and stupid, are equal.<br /><br />To quote sci-fi writer Philip K. Dick, who put it so well, ""Reality is that which, when you stop believing in it, doesn't go away.""",1,0,train
"Many things become clear when watching this film: 1) the acting is terrible. Tom Hanks and Wendy Crewson are so-so, but the parent-child conflict borders soap opera-ish. The other two boys: an overly pouty child prodigy and your stereotypical I'm-a-babe-but-I'm-really-sensitive-inside blonde dreamboat; 2) the film as a whole is depressing and disappointing; 3) Robbie's dreams and episodes are disturbing (acted by Tom Hanks); 4) the inclusion of the beginning love ballads is an odd choice (""we are all special friends""); 5) the weird lines and side plots are not made any better by the terrible acting; and 5) this is a really bad movie. Expect to be disappointed--and probably disturbed.",3,0,train
"I'll say one thing about this film: there are no lulls. You can't get bored watching this. The problem is that it is TOO intense. There is too much action and it NEEDS lulls! That is the risk you take in modern action films. You want it interesting but not overdone. This is way overdone.<br /><br />Even though the acting is fine and features a couple of ""names"" in Gary Busey and Roy Scheider, it still has the feel of a ""B"" film. The best part of it is Scheider's dialog: the only ""A"" part of this ""B"" film.<br /><br />The rest of the story is strictly Rambo mentality but did have a few standout scenes. One in particular was a very innovative scene featuring land mines. That was memorable. Not enough of the other scenes were to make this a keeper for long.",4,0,train
"""Indian burial ground"": If those three words appear anywhere in a real-estate listing, look for a different neighborhood. A young couple with a young daughter and a toddler-age son move into a Maine house adjacent to a pet cemetery--and, after a l-o-o-o-ng hike, an ancient Indian burial ground. Seems the Indian ground can bring Fido or Fluffy back from the dead--if you don't mind having a raving hell beast for a pet. It can do the same for dead people--if you don't mind having a homicidal zombie around the house.<br /><br />Throw in a busy two-lane blacktop, speeding big rigs, a well-meaning (if somewhat dim) old neighbor, and one kid who really doesn't get enough supervision, and I think you can figure out what happens from there--an over-the-top, illogical mess, which, in all fairness, does offer up a few scares.<br /><br />Well, there are worse Stephen King adaptations (such as ""Maximum Overdrive,"" which King also directed). But there are far better ones, too (such as ""Salem's Lot,"" ""The Dead Zone,"" and both versions of ""The Shining"").",4,0,train
"I used to review videos for Joe Bob Briggs' legendary ""We Are The Weird"" newsletter. I saw a lot of stinkers, but this by far was the worst, and the years have not been kind - it remains the most indecent crime against cinema I have ever witnessed. Don't get me wrong - CAGED TERROR is nominally more technically competent than, say, MONSTER-A-GO-GO or THE GUY FROM HARLEM or something of that ilk. What solidifies its claim as Worst Movie Of All Time for me is its unique blend of bare proficiency with crippling pretension. Is it a Vietnam commentary? An ecological protest? An incitement to race riot? A study of man's inhumanity to man? A novel exercise in padding nature footage out to (nearly) feature length? In short: a hep young urban professional (possibly the most loathesome screen character ever) somehow seduces a nubile Asian-American associate into camping in the woods with him. After brow-beating her with quasi-philosophical clap for the better part of an hour, they run across two wandering veterans, the unforgettable Jarvis (a righteous brother) and the Troubadour (guitar-toting Manson Family reject). Hey, a plot twist! Tension! Action! Suspense! Well, no, just a climactic getting-locked-in-a-makeshift-wire-chicken-coop-and-lightly-belittled scene. The victim in question stares listlessly at the captors and mutters, ""No... no... please... don't..."" Meanwhile, Jarvis addresses the Troubadour as ""Trouby"" once every two minutes, bringing to mind nothing so much as the alien star of Juan Picquer's POD PEOPLE. That's about all that happens in CAGED TERROR, and such a synopsis perhaps makes it seem almost tolerable. But trust me, I've seen thousands of movies in my life, and this one has remained, for the past eight years since I first saw it, the absolute worst. (I pop it in the old VCR once every two years or so just to reassure myself, and reassure myself I certainly do.) I think the element which makes CAGED TERROR so particularly hateful is this: very little happens, and although what little does happen happens quite poorly and quite slowly, what truly makes it compulsively unwatchable is the suffocating sense that the filmmakers REALLY, REALLY WANT to shove some kind of message down your throat. But because CAGED TERROR is so incompetent and ineffectual, what was intended as a civics lesson becomes a crash course in intense viewing discomfort. This film is 75 minutes long and feels like three and a half hours. It's terrible, truly truly terrible. Folks, trust me, I saw GHOSTS THAT STILL WALK and this one is worse. Go see it! You'll thank me. And curse me. Just for the record, my favorite line: (In CAGED TERROR but perhaps EVER) ""Yeah, well, you probably think the Song of Solomon was an allegory for Christ's love for the church...!"" (NOTE: Must be delivered in a tone of concerted condecension.)",1,0,train
"""Bela Lugosi revels in his role as European horticulturalist (sic) Dr. Lorenz in this outlandish tale of horror and dementia. The good doctor's aging wife needs fluids harvested from the glands of young virgins in order to retain her youth and beauty. What better place for the doctor to maintain his supply than at the alter, where he kidnaps the unsuspecting brides before they can complete their vows? Sedating them into a coma-like state, he brings them to his mansion to collect his tainted bounty,"" according to the DVD sleeve's synopsis. That brief description is much more entertaining and imaginative than the movie.<br /><br />** The Corpse Vanishes (1942) Wallace Fox ~ Bela Lugosi, Luana Walters, Elizabeth Russell",2,0,train
"When this film was released in 1997 the 'special effects', such as they are, were poor. They would have been dated even for the 1980s, and even some films made in the 1970s and 1960s have had the same or better SFX work. Certainly no-one involved in the production of this film was looking for an Oscar. It's a wild departure from director Fred Olen Ray's usual stuff, most of which has the word ""Bikini"" in the title (Bikini Pirates, Bikini Chain Gang, Bikini Girls from the Lost Planet, etc) and are little more than T&A flicks, but here we are with a film rated ""U"" and aimed squarely at the kiddies. You've got to give him credit for diversifying!! This was a minor direct-to-video cult hit which later resulted in a couple of sequels - Invisible Mom 2 and Invisible Dad. Dee Wallace-Stone (whose career went downhill fast after 1982s ""E.T.) plays the 'invisible mom' of the films title and would return for the sequel. Russ Tamblyn (whose career had been in free-fall even longer since 1961s ""West Side Story"") plays the villainous Dr. Woorter. It's probably fair to say that most of the cast were at the point in their careers where they would be prepared to work on almost anything just to pay the bills that month - except maybe young Trenton Knight as Josh. It's rather telling though that although he worked prior to this movie, this child actor didn't work again after the sequel, ""Invisible Mom 2"". Maybe the film was cursed. After all, he wasn't that bad in this film. For a child actor, he's pretty good - no better or worse than any of his more experienced co-stars.<br /><br />As mentioned above, the ""invisibility"" effects are naff to say the least, the direction is poor, the writing obvious and the acting nothing to write home about. There are plenty of worse films out there though, and for anyone under the age of about ten, this film will no doubt be quite watchable. Most adults will probably want to do a disappearing act of their own while it is on though, and I wouldn't blame them one bit!",4,0,train
"this movie was fantastic great movie all through scary as hell. and i mean it freaked me out as much as pulse and IT and the omen etc. but with a great movie comes a crap ending right? RIGHT! this movies ending was pathetic stuff. i mean a ghost turned back time in a chicks house and it thinks now i have done that it means i can call her and itll be the right time cause she thinks it is. right? wrong. my ass! i don't care if the ghost is Satan, it just doesn't happen. its a movie yes but most evil movies or praised movies like this are meant to make sense but it didn't. it just showed us what i just said and people don't think anything of it. can someone please tell me why you all haven't noticed that pathetic part. the movie for me ended in the hospital and that is all. check out number 3 its much more kick ass",1,0,train
Charles Bronson stars as Lt Crowe a police detective who declares war on a pimp named Duke (Juan Fernandez) who kidnaps the daughter of a Japanese businessman who is the man who sexually harassed Crowe's daughter (Amy Hathaway) in this sleazy yet stylishly helmed revenge thriller. Kinjite may not be for everyone with it's somewhat disturbing plot threads but it is well made and indeed entertaining.,4,0,train
"I can't believe it that was the worst movie i have ever seen in my life. i laughed a couple of times. ( probably because of how stupid it was ) If someone paid me to see that movie again i wouldn't. the plot was so horrible , it made no sense , and the acting was so bad that i couldn't even tell if they were trying. that movie was terrible rating: F",1,0,train
"I bought this on DVD for my brother who is a big Michelle Pfeiffer fan. I decided to watch it myself earlier this week.<br /><br />It is a reasonably entertaining piece containing two completely separate story lines. The section with Michelle Pfeiffer was by far the more interesting of the two. She plays a rising Hollywood actress who has had many short unfulfilling relationships. She literally bumps into Brian Kerwin (A regular married guy with Kids)after driving her car into the back of his. After being initially hostile to one another he offers to drive her home as she no longer feels comfortable to drive. Romance develops eventually leading to tragedy when his wife finds out. What happens at the end I was not prepared for but the slow pacing and routine TV direction takes any drama out of the plot.<br /><br />The other section involves an old Studio boss played by Darren McGavin. This section actually has the better cast with Kenneth McMillan, Lois Chiles, Steven Bauer & Stella Stevens. They all want something from the studio boss but in the end when he is asked to resign, they all realize their careers will now be going nowhere. <br /><br />It passes the time but is not all that interesting and I am glad this was not bought for me. I am not a Michelle Pffeifer fan but she was admittedly the only actor worth watching in this film and even in 1983 she was a decent actress. Overall though unless you are a fan of hers avoid this as it is very routine.",3,0,train
"Nu Image, UFO and others produce films for the SCI FI channel that come in with budgets of roughly $2 million. Some feature extensive effects work, others feature recognizable casts and still others feature both -- for $2 million.<br /><br />Mr. Hines initially claimed that this film was budgeted at $20 million dollars but it's painfully obvious that this was probably produced for $750,000 if not considerably less than that. Few sets are utilized, a number of scenes are shot against green screen and most effects seem incomplete and amateurish.<br /><br />It's painful to watch. Not so much because it is poorly directed, poorly executed and misguided but because many of us have been following the progress of this production for quite some time and had high hopes for this film despite its relatively modest budget.<br /><br />Those of us who believed in this movie when it was originally announced have joined the legions of those spoken of by P.T. Barnum.",1,0,train
"Like all the Taviani Brothers films, this one looks great, but it is rotten to the core with false romanticism, and coincidences heap upon each other in some facsimile of a ""story"". In actuality, this is really just a sentimentally cheap tear jerker posing as an intellectually distinguished art film.",3,0,train
"The Cowboys could leave you a little sore in the saddle. Definitely not one of Johns best movies. Don't get me wrong, with any John Wayne move there is always some good spots. And this one has it's fair share. But over all the picture moves slow and just doesn't live up to the aspirations it could have been. Bruce Dern again does an outstanding job as the villain. Roscoe Lee Brown is another bright spot in the movie. The kids in the movie were average but could have been cast better. This would be a good movie for the eight to fifteen year old movie goers.<br /><br />This would be a good family move to watch with your children. Just be aware, there is a couple of scenes that you may want to take a look at before you let the young ones see it. But most kids that I know who have seen the movie like it. Maybe it's because they get to see kids their age do all the grown up work.",3,0,train
"This movie was horrible. I swear they didn't even write a script they just kinda winged it through out the whole movie. Ice-T was annoying as hell. *SPOILERS Phht more like reasons not to watch it* They sit down and eat breakfast for 20 minutes. he coulda been long gone. The ground was hard it would of been close to impossible to to track him with out dogs. And when ICE-T is on that Hill and uses that Spaz-15 Assault SHOTGUN like its a sniper rifle (and then cuts down a tree with eight shells?? It would take 1000's of shells to cut down a tree that size.) Shotguns and hand guns are considered to be inaccurate at 100yards. And they even saw the reflection. What reflected the light?? I didn't see a scope on that thing. Also when he got shot in the gut and kept going, that was retarded he would of bled to death right there. PlusThe ending where he stuffs a rock or a cigarette in the guys barrel. It wouldn't blow up and kill him. The bullet would still fire kill Ice T but mess up the barrel.",1,0,train
"Look carefully at the wonderful assortment of talent put together to make this movie: Connery, Fishburne, Capshaw, Harris, Underwood, Beatty, Thigpen, even cameos by Slezak, Lange, and Plimpton. They prove, in spades, the adage that a good cast cannot save a bad script. The story line requires so many leaps of faith from the audience that its implausibility should have exceeded even Hollywood standards. It's not particularly original, and the ""twists"" are downright cruel.",3,0,train
"Having read the other comments on this film, I would like to share my own view that this is one tough movie to see unless you are a total Brooksophile. I am not.<br /><br />When looked at by a purely objective observer, the film is an unbalanced narrative that presents us with more undistilled neuroses than are capable of being absorbed in one sitting. It is quite difficult to watch. The Brooks character (Robert Cole) is so unsympathetic and unpleasant that it is hard to relate to him---let alone root for him as he stumbles from one dysfunctional self-absorbed situation to the next. And he should NEVER do a topless scene and expect to be taken seriously in a romantic context. No man could have that much exposed foliage and be supposed to turn on a babe like Kathryn Harrold----unless, of course, he is Albert Brooks in an Albert Brooks-controlled production.<br /><br />""Modern Romance"" has its amusing moments-----but they are fragmentary and infrequent. More often than not, I felt as if I were on a confined journey with a thoroughly dislikable person and wishing that it would end already. It confirms the problems that can develop when too much control of a film is placed in only one person---someone who lacks the self-discipline to be able to step back from it and see what is clearly happening.<br /><br />As most people probably know, James L. Brooks, who played the director in this film, is in fact what he portrayed. Six years later, he cast Albert Brooks in the very successful ""Broadcast News."" James showed us how Albert can shape a credible and entertaining comic performance. Albert allowed us to see James (generally not cast as an actor) do a rare comic turn in a surprisingly effective manner.<br /><br />Fans of ""Modern Romance"" will by now have moved on to the next laudatory comment about it. To you I say-----there is enough pain in the world without having to find it in a film intended as an entertainment.",2,0,train
"I wanted to see an action comedy with a satirical twist (as this film was touted) but this one failed me miserably. For me, the plot was a bit confusing to follow and I rapidly lost interest. I feel so sorry for John Cusack, Joan Cusack, Ben Kingsley, Marisa Tomei and Hillary Duff for getting involved with this movie. I'll remain a fan of all of them but only time can heal my feeling over this one. The one thing I can say positively about the film is that Hillary played Yonica's character so well that I didn't even recognize Hillary; it took me a few scenes to realize that it was her. Luckily I rented it for $1 through Red Box; had I paid to see it in on the big screen, I would be really fuming!!",2,0,train
"""It's like hard to like describe just how like exciting it is like to make a relationship like drama like with all the like pornographic scenes thrown like in for like good measure like, and to stir up like contro- like -versy and make us more like money and like stuff."" - Ellen, the lost quote.<br /><br />""Kissing, Like, On the, Like, Mouth And Stuff"" is like the best like artistic endeavor like ever made. Watching like Ellen's hairy arms and like Chris masturbating was like the height of my years-long movie-viewing experience and stuff. But before I like begin like breaking new U.S.-20-something-airhead records with the my ""likes"", let me like just briefly list like the high- like -lights of this visual like feast: <br /><br />1. Chris doing the deed with his genitals. And not just that: the way the camera (guided so elegantly by Ellen and Patrick) rewards the viewer with a full-screen shot of Chris's fat white-trash stomach after he finishes the un-Catholic deed - that was truly thrilling. I can in all honesty say that I've never seen such grace. Chris, you should do more such scenes in your next movies, because that is exactly what we needed as a continuation of what that brilliant, brilliant man, Lars von Trier and his ""Idiots 95"", started. A quick w*** and then a hairy, fat, white belly: what more can any movie-goer ask for?! Needless to say, I can sit all day and watch Chris ejaculate (in spite of the fact that I'm straight)... Such poetry in motion. Such elegance, such style. No less than total, divine inspiration went into filming that sequence - plus a solid amount of Zen philosophy. Even Barbra Streisand could not get any more spiritual than this.<br /><br />2. Ellen's hairy, thick arms. The wobbly-camera close-ups, so skillfully photographed by our two directors of photography (I can't emphasize this enough), Ellen and Patrick, often caused confusion regarding the proper identification of the sex in question. There were several scenes when we would see a part of a body (a leg, arm or foot), yet it was often a guessing game: does that body-part belong to a man or a woman? Naturally, Chris and his fellow artists, Ellen, Patrick and whatsername, cast themselves on purpose, because their bodies were ideal for creating this gender-based confusion. It was at times hard to guess whether one is seeing a female or male leg. Patrick is so very thin and effeminate in his movements, so hairless and pristine, whereas Ellen and the other girl are so very butch, what with their thick legs and arms. Brilliant. <br /><br />3. Brilliant - especially the way that neatly ties in with the theme of role reversal between the sexes: so utterly original and mind-blowing. Ellen behaves like a man, wants sex all the time, while her ex Patrick wants to talk - like a girl. Spiffing.<br /><br />4. Ellen's search for a Leftist mate. ""He must love 'The Simpsons', which is quite Leftist."" I am glad that the makers of this movie decided to break the long tradition of offering us intelligent Leftists. Ellen is such a refreshing - and realistic - change. The number of ""likes"" that she and her liberal friends manage to utter in less than 80 minutes is truly phenomenal (3,849, to be exact). They have managed to realistically transfer their real-life ineptness onto the big screen with a minimum of effort, and I applaud them for that.<br /><br />5. The close-ups of toes. Plenty of stuff here for foot-fetishists, which I think is a very liberal, highly commendable way of reaching out to sexual minorities. After all, shoe- and foot- fetishists are offered so little in modern cinema, so it's nice to see that someone out there CARES.<br /><br />KOTM, or rather, KLOTLMAS, offers more than meets the eye. It is not just a modest little film about shallow people engaging in hollow relationships while indulging in meaningless conversations. No, it's much more than that. It's about the light that guides all silly creatures; the guiding light that dominates the futile lives of various pseudo-artistic wannabes who just dropped out of film school, and plan to assault our senses with dim-witted drivel that will hopefully play well at pretentious festivals like Sundance and Cannes, enabling them to gain the necessary exposure hence some real cash for a change, with which they will later hire the likes of Sean Penn and George Clooney in promoting the saving of this planet and the resolving of ALL political problems this world faces. What better way to do that than by making porn at the very start? <br /><br />If Chris and Ellen did the camera here, as is clearly stated in the end-credits, then who held the camera while the two of them were in front of it? They probably hired some passers-by and shoved the camera into their hands...<br /><br />Go to http://rateyourmusic.com/~Fedor8, and check out my ""TV & Cinema: 150 Worst Cases Of Nepotism"" list.",3,0,train
"The Twilight Zone has achieved a certain mythology about it--much like Star Trek. That's because there are many devoted lovers of the show that no matter what think every episode was a winner. They are the ones who score each individual show a 10 and cannot objectively evaluate the show. Because of this, a while back I reviewed all the original Star Trek episodes (the good and the bad) because the overall ratings and reviews were just too positive. Now, it's time to do the same for The Twilight Zone.<br /><br />While I have scored many episodes 10, this one gets a 3 simply because it was bad. The writing was in fact embarrassingly bad. Two people from opposing sides in a great war are seen wandering about through the entire episode. After a while, it's apparent that they are the only two people left on Earth--as you learn in the really stupid and totally unconvincing conclusion. Usually the twist at the end makes the episode great--this one killed it!",3,0,train
"""Gone With The Wind"" is one of the most overrated movies in history. It is a film loved by mothers, grandmothers, and shut-ins who go to the movies once every five years. As a zombie movie, it blows. There isn't a shambling corpse in sight, and it's terribly light in the gore department. ""Zombie 3"", on the other hand, is big on shambling corpses and quite generous with its blood-spilling -- therefore, it is better than ""Gone With the Wind"". It is also not overrated. Most reviewers are under no delusions that it is rubbish. It is, however, not boring rubbish. After a terrorist steals a virus, he drops it while being pursued by a helicopter, and the chemicals leak into the ground. The terrorist, who has been exposed to the nasty concoction, hides in a hotel room where he slowly morphs into a flesh-eating zombie. One of his first victim's is a cleaning lady. Once she's bitten, Lucio Fulci's brand of hell breaks loose. As usual for a Fulci flick, the acting is atrocious, the storyline is riddled with plot holes, and the gore is plentiful. Turns out the film was directed by Fulci and Bruno Mattei, so that explains its rather schizophrenic nature. It is badly shot, too, poorly edited, and the sound design is flat. Still, it is saved by its gleeful adherence to the goriest of murders and its impatient pacing. Definitely worth picking up if you're an undead completest. Or don't like ""Gone With The Wind"", undoubtedly the worst zombie movie of all time.",4,0,train
"A bunch of women who can't act sit around, talk, smoke pot. They have another woman in a wheelchair they hide because she is deformed, and occasionally they kill some one to feed this person human flesh that really looks like some store-bought ham which they dressed up by sticking on a few plastic fingers. We don't see them killing anyone, suddenly there is a body on the floor, covered by a bloodied sheet. I can't eat Spam cover by a sheet anymore because of this. Just the thought of Spam cover by a sheet is enough to induce the same narcoleptic fit brought on by trying to get through all of this movie. Occasionally there are randomly inserted scenes of a guy who is ""hunting"" them by way of torturing some guy he strapped to a chair is his basement. Why he caught this guy and how he is connected to the Sit-On-The-Couch Sisters is never explained. There are also scenes of some ""superhuman"" guy freaking out. He p***es blood and punches through a wall, but who he is or what is wrong with him is neither explained nor even tied in to the story.<br /><br />There is no action, no special effects, no story. If you want to watch some boring people talk in a profound way about nothing while sitting around and eating ham and smoking, then here's 90 minutes of that, because, except for a scene where one chick does some hooking on a street corner and the aformentioned random scenes, absolutely NOTHING happens. (YAWN) Oh, I almost forgot, you get to see them move some stuff, including the deformed sister, when they move to their new apartment. Its one of the few times they're not sitting on a couch or lying in bed.",1,0,train
"I really wanted to like this western, being a fan of the genre and a fan of ""Buffalo Bill,"" ""Wild Bill Hickok,"" and ""Calamity Jane,"" all of whom are in this story! Add to the mix Gary Cooper as the lead actor, and it sounded great. <br /><br />The trouble was.....it wasn't. I found myself looking at my watch just 40 minutes into this, being bored to death. Jean Arthur's character was somewhat annoying and James Ellison just did not look like nor act like ""Buffalo Bill."" Cooper wasn't at his best, either, sounding too wooden. This was several years before he hit his prime as an actor.<br /><br />In a nutshell, his western shot blanks. Head up the pass and watch another oater because most of 'em were far better than this one.",2,0,train
"I usually enjoy films like this. It's shot documentary style, but the acting and writing are just awful. The acting is wooden and stiff and the writing is just so cliché, but not at all in a good way. As of typing this, I'm surprised it's at a 5.2/10 on IMDb. I'm certain that most of these votes must have come from relatives of people in the movie. I suppose if that's the case, you might manage a couple of laughs, as it's always funny seeing your relatives/friends make a movie. Well, in a way, I guess this gives hope to all up and coming writers, directors, actors, etc., 'cause if they can do it, you can do it. Although, maybe you shouldn't.",1,0,train
"Hood of the Living Dead and all of the other movies these guys directed look like they got together and filmed this with their buddies who have zero talent one afternoon when they were bored (lines are completely unrehearsed and unconvincing). I find that 95% of amateur movies and 90% of home video footage is better than this film (although the similarities between them warrant the comparison). ""Hey lets see if anyone is dumb enough to buy our movies!"". Hopefully nobody ELSE wasn't. My apologies to those involved in the flic as this review is somewhat harsh but i was the dope who read your fake reviews and purchased the movie.",1,0,train
"I have no idea how anyone managed to stay awake during this show. The acting was ham-fisted and amateur, the story was old news, and plot development (or lack thereof) invariably had my eyelids sagging less than halfway through each episode. That's about all there is to say of it, because it genuinely lacked substance of any kind.<br /><br />How can you people like crap like this? It's freaking stupid, it's an insult to your intelligence. I don't even know how to further explain it... It's as if some of you will stare mindlessly at junk like this solely because you like the way some of the actors look, or because, for whatever crazy reason, you haven't seen the same formulas in dozens of shows a million times before.<br /><br />I just.. forget it. This show sucked, and thankfully it's gone forever. I wish they'd get to work on demolishing The O.C. once and for all.",1,0,train
"I watched mask in the 80's and it's currently showing on Fox Kids in the UK (very late at night). I remember thinking that it was kinda cool back in the day and had a couple of the toys too but watching it now bores me to tears. I never realised before of how tedious and bland this cartoon show really was. It's just plain awful! It is no where near in the same league as The Transformers, He-man or Thundercats and was very quickly forgot by nearly everyone once it stopped being made. I only watch it on Fox Kids because Ulysses 31 comes on straight after it (that's if mask doesn't put me to sleep first). One of the lesser 80's cartoons that i hope to completely forget about again once it finishes airing on Fox Kids!",2,0,train
"It's a really cheesy parody of Tomb Raider and some Indiana Jones, the humor's cheesy, and so is the acting. But after all it is a soft core movie, which is expected and doesn't matter because what you really want is the sex. Which gets me to the biggest problem of all, there barely is any of it. Which makes you feel like you're watching TV at 3 am and the independent movies are playing and the one that is on was made by some college kid that's going nowhere in that industry. You're left a very long time waiting for an actual sex scene, a lot of times you are thinking something is going to happen, then just left hanging. The one(maybe two, or one with two parts)that actually goes somewhere is very pleasing though. I personally can't recommend this unless you found it in a clear out bin for a dollar or two. If you lucking for a good movie with a plot and good acting, you don't want this. If you looking for a good soft core lesbian film, you don't want this either.",3,0,train
"I have to say I hated this movie. I don't like to say that because Gerard Butler is in it. About a half an hour of boring conversation, sorry to all who actually care about the plot, I started fast-forwarding to Gerry's scenes. I really don't know the ending, I was that bored with it. If Gerry wasn't in it, I probably either done one of two things: fell asleep or turned it off, but Gerry is the bright light of this movie, as he is with most of his earlier movies. If you're a fan of Gerry's don't worry, he's as adorable and precious as he always is, but if you actually want to watch the movie for the plot, good luck because you'll need it, either that or lots of coffee or soda to keep you awake! <br /><br />4/10...and that's just because the casting director had the sense to put Gerry in this movie, even though they had no idea of how to spell his name!",4,0,train
"I just rented and watched this movie just to see what's all the fuss about. So here's what my reactions to it are. It's easily seen that this is a low budget film with poor actors. The main plot of this movie is about a woman getting revenge on her rapists. This concept if done right could easily turn out to be a really provocative film. However, the movie doesn't shock or disturb me at all. It just bored me. This movie could be easily shortened to under 45 minutes. All lot of scenes are mainly there to fill in time, like those scenery scenes and some scenes I described below.<br /><br />************Contains spoiler************ I find the rape scenes quite tame. I don't know if I have watched the cut or uncut version, if there is actually such a version. I also found many plot holes within the already badly written plot. Here's a list on top of my mind.<br /><br />Why don't the rapists rape Jennifer during the night when she walked out her house to find out what those noise are. That would be an excellent time.<br /><br />Why don't they just gang rape her, instead of delaying some of the rapists the pleasure and lengthening Jennifer's ordeal by such a long time. It would probably be more shocking and disturbing that way.<br /><br />I found it really stupid that the rapists left her in the forest and head back to her house. Maybe to show that these rapists are really imbeciles.<br /><br />These rapists should at least know that if you want to do a dirty job right, they shouldn't send a coward imbecile to do the job.<br /><br />Why didn't Jennifer call the police when the rapists finally left? Which should be the first thing that pops up in most people's mind, especially for someone who is a writer. <br /><br />Why didn't these rapists smell danger miles away when they saw Jennifer is alive?<br /><br />I find it really amazing that a slender lady like Camille can pull a man up a tree and hang him. ************************Ends spoiler************<br /><br />But hey, this movie is not without its merits, Camille Keaton is gorgeous and I get to hear one of the funniest line I have recently heard when Matthew protest of going back into the house and kills Jennifer, `Why me? Why Me, I didn't even c^m!!!'",2,0,train
"I have always been somewhat underwhelmed by Joe Dante's original THE HOWLING (1981)  so I wasn't particularly interested in checking out any of its sequels; some time ago, I did catch HOWLING III: THE MARSUPIALS (1987)  by the same director as this one  and found it to be watchable but nothing special.<br /><br />The second instalment, however, has quite a bad rep and I knew I'd have a good time watching it  if mainly to wallow in the sight of dear but pompous horror icon Christopher Lee squirming in the midst of it all (the gracefully-aged star has pathetically asserted a number of times in interviews that he hasn't appeared in horror-oriented fare since his last picture for Hammer Films back in 1976!). Anyway, this film should have borne the subtitle ""Your Movie Is A Turd""  being astoundingly inept in all departments (beginning with the all-important werewolf make-up)! <br /><br />The plot (and dialogue) is not only terrible, but it has the limpest connection with Dante's film  strangely enough, the author of the original novel Gary Brandner co-wrote this himself! Still, one of the undeniable highlights (er...low points) of the film is the pointless elliptical editing  which tries to give the whole a semblance of style, but only serves to accentuate its embarrassment factor! Similarly phoney (and grating) are the hokey transitions between scenes, the inane punk-rock theme song, and the cheapjack special-effects at the climax! <br /><br />What about the characters, then?: Lee is the werewolf expert, naturally, whom everybody thinks a crackpot  until they come into contact with the monsters, that is; at the very least, though, one has to admire the makers' ingenuity (or gall) in devising a stupid subtitle with a dual meaning! Incidentally, Sybil Danning (as Stirba, Werewolf Bitch  the subtitle by which this is known in the U.K.!) is quite fetching in an assortment of outrageous S&M outfits...but her character is virtually given nothing to do (except preside over her brood of followers and engage in the occasional hilarious three-way lycanthrope sex!); her two snarling lieutenants (one of them a sluttish black girl) are especially irritating.<br /><br />Aiding Lee on the side of good are the two yuppie heroes (he being the brother of the Dee Wallace character from the first film and she a colleague of hers) and a ragged guerrilla-type band of Transylvians (still, they generally manage to effortlessly overcome Danning's rather dumb werewolves!). Notable among them is a knife-throwing dwarf who gets a particularly nasty (but, at the same time, side-splitting) demise; he's later revived, under Stirba's control, in order to lure Lee (by making childish taunts at him all through the village streets) into a trap. The latter scene has to be a career nadir for the distinguished and imposing actor  well, either this or the early sequence in a discotheque where Lee is made to don a pair of ultra-cool sunglasses so as to appear inconspicuous among the partying youngsters!<br /><br />In the end, if I were forced to mention elements in this which weren't entirely displeasing, I guess I could say that the ossuary set (in which the heroine is to be sacrificed) is interesting, or that the hybrid werewolf/bat creature (Danning's pet who likes to 'inhabit' the body of its victims) is just too weird to be despised...",1,0,train
"I have to say I was really looking forward on watching this film and finding some new life in it that would separate it from most dull and overly crafted mexican films. I have no idea why but I trusted Sexo, Pudor y Lagrimas to be the one to inject freshness and confidence to our non-existent industry. Maybe it was because the soundtrack(which I listened to before I saw the film) sounded different from others, maybe it was because it dared to include newer faces(apart from Demian Bichir who is always a favorite of mexican film directors) and supposedly dealed within it's script with modern social behaviour, maybe because it's photography I saw in the trailers was bright and realistic instead of theatrical. The film turned out to be a major crowd pleaser, and a major letdown. What Serrano actually deals here with is the very old fashioned ""battle of the sexes"" as in ""all men are the same"" and ""why is it that all women...;"" blah,blah,blah. Nothing new in it, not even that, it uses so much common ground and clichè that it eventually mocks itself without leaving any valuable reflexion on the female/male condition. Full of usual tramps on the audience like safe gags about the clichès I talked about before(those always work, always) and screaming performances(it is a well acted film in it's context)..and by screaming I mean, literally. The at first more compelling characters played by Monica Dionne and Demian Bichir turn out to be according to Serrano the more pathetic ones. I completely disagree with Serrano, they shouldn't have been treated that way only to serve as marionettes for his lesson to come through...he made sure we got HIS message and completely destroyed their roles that were the only solid ground in which this story could have stood. Anyway, it is after all, a very entertaining film at times and you will probably have a good time seeing it (if you accept to be manipulated by it).",3,0,train
